College Code,College Name,District,Branch Code,Branch Name,Cutoff OC,Cutoff MBC,Rank OC,Rank MBC
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",Kancheepuram,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,175,159,27542,51298
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",Kancheepuram,CI,Computer Science and Engineering (Internet of Things),167,159.5,39453,50685
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",Kancheepuram,CS,COMPUTER SCIENCE AND ENGINEERING,181.5,171.5,18773,32756
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",Kancheepuram,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,159,34127,51536
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",Kancheepuram,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,164.5,150.5,43086,63733
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",Kancheepuram,IT,INFORMATION TECHNOLOGY,177.5,166.5,23916,39923
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",Kancheepuram,SC,Computer Science and Engineering (Cyber Security),175,158.5,27498,51919
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",Chennai,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,130.5,83.5,94412,153025
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,143,121.5,74945,108059
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",Chennai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,83.5,,152895,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",Chennai,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,112.5,,120566,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,116.5,89.5,114906,147756
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",Chennai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,83,,153578,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",Chennai,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,91.5,,145473,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",Chennai,IT,INFORMATION TECHNOLOGY,116,94,115802,143090
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",Kancheepuram,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,191.5,183,6120,16535
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",Kancheepuram,CS,COMPUTER SCIENCE AND ENGINEERING,195.5,190,2606,7830
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",Kancheepuram,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,191.5,183.5,5986,16118
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",Kancheepuram,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,186,179.5,13089,21380
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",Kancheepuram,IT,INFORMATION TECHNOLOGY,193,187.5,4511,10851
1221,"Jaya College of Engineering and Technology, Parivakkam, Poonamallee, Chennai 600056",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,132.5,114.5,90915,117771
1221,"Jaya College of Engineering and Technology, Parivakkam, Poonamallee, Chennai 600056",Chennai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170,,35066,
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",Kancheepuram,CS,COMPUTER SCIENCE AND ENGINEERING,124.5,85.5,103471,151382
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",Kancheepuram,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,84,,152858,
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",Kancheepuram,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,98,,138574,
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",Kancheepuram,IT,INFORMATION TECHNOLOGY,124.5,86.5,103408,150521
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",Chennai,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,158.5,138.5,52102,81725
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,164.5,146,43058,70871
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",Chennai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149,133.5,66164,89253
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",Chennai,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134,102,89115,134223
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",Chennai,IT,INFORMATION TECHNOLOGY,166,139.5,40604,80141
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",Kancheepuram,CS,COMPUTER SCIENCE AND ENGINEERING,130.5,116.5,94174,114705
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",Kancheepuram,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,130,119.5,94920,110643
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",Kancheepuram,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,108,93.5,126550,143450
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",Kancheepuram,IT,INFORMATION TECHNOLOGY,146,101.5,70941,134689
1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,134,91.5,88562,145819
1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",Chennai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,108.5,,125797,
1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",Chennai,IT,INFORMATION TECHNOLOGY,130.5,85.5,94303,151436
1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",Thiruvallur,CS,COMPUTER SCIENCE AND ENGINEERING,112.5,112.5,120411,120727
1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",Thiruvallur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,89,,148213,
1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",Thiruvallur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,84.5,,152249,
1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",Kancheepuram,CS,COMPUTER SCIENCE AND ENGINEERING,137.5,104,83169,131776
1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",Kancheepuram,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,89.5,,147741,
1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",Kancheepuram,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,82,,154356,
1232,"A R M College of Engineering and Technology, Sattamangalam, Maraimalainagar, Chengalpattu District 603209",Chengalpattu,CS,COMPUTER SCIENCE AND ENGINEERING,94.5,,142356,
1232,"A R M College of Engineering and Technology, Sattamangalam, Maraimalainagar, Chengalpattu District 603209",Chengalpattu,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,92,,145376,
1232,"A R M College of Engineering and Technology, Sattamangalam, Maraimalainagar, Chengalpattu District 603209",Chengalpattu,IT,INFORMATION TECHNOLOGY,150,,64409,
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",Kancheepuram,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,133,112,90380,121626
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",Kancheepuram,CS,COMPUTER SCIENCE AND ENGINEERING,152.5,92.5,60661,144528
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",Kancheepuram,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136,99.5,85579,137310
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",Kancheepuram,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,105.5,,130312,
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",Kancheepuram,IT,INFORMATION TECHNOLOGY,147,117,69476,114096
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",Thiruvallur,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,157,134,54013,88641
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",Thiruvallur,CS,COMPUTER SCIENCE AND ENGINEERING,163.5,144,44309,73297
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",Thiruvallur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155,131,57479,93361
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",Thiruvallur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141,114.5,78493,117690
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",Thiruvallur,IT,INFORMATION TECHNOLOGY,161.5,146.5,47483,70124
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",Thiruvallur,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,146.5,115,70202,116920
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",Thiruvallur,CS,COMPUTER SCIENCE AND ENGINEERING,151.5,121,62494,108718
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",Thiruvallur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134,122.5,88923,106757
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",Thiruvallur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,96.5,,140218,
1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",Thiruvallur,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,111.5,85,122337,151837
1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",Thiruvallur,CS,COMPUTER SCIENCE AND ENGINEERING,131,93,93597,144230
1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",Thiruvallur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,85,,151868,
1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",Thiruvallur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,87,,149824,
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",Chennai,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,97.5,,139395,
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,85.5,82,151443,154275
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",Chennai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,85.5,,151424,
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",Chennai,IT,INFORMATION TECHNOLOGY,85,,151738,
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",Chennai,SC,Computer Science and Engineering (Cyber Security),101.5,,135075,
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",Chengalpattu,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149,102,66111,134149
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",Chengalpattu,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,140,83.5,79855,153062
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",Chengalpattu,CS,COMPUTER SCIENCE AND ENGINEERING,154,109,58684,125254
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",Chengalpattu,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134.5,109,87791,125622
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",Chengalpattu,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,112.5,,120820,
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",Chengalpattu,IT,INFORMATION TECHNOLOGY,146.5,110,70072,123996
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",Chengalpattu,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143,85.5,75490,151393
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",Chengalpattu,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,121,89,108937,148191
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",Chengalpattu,CS,COMPUTER SCIENCE AND ENGINEERING,155.5,138.5,56619,82202
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",Chengalpattu,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,127.5,97,98944,139960
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",Chengalpattu,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,95.5,92.5,141249,144703
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",Chengalpattu,IT,INFORMATION TECHNOLOGY,145.5,121.5,71152,108080
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",Chennai,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,189.3333333,177.5,8929,24041
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",Chennai,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),185,176.5,13903,25513
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,189.5,184,8453,15551
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",Chennai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.5,174.5,14548,28246
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",Chennai,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,175.5,163.13,26610,44877
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",Chennai,IT,INFORMATION TECHNOLOGY,186,179.5,12832,21174
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",Chennai,RM,ROBOTICS AND AUTOMATION,173.5,163.78,29589,44127
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",Chennai,SC,Computer Science and Engineering (Cyber Security),184,176,15468,25798
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",Chennai,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,170.5,156.5,34245,55357
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,173.5,159.5,29477,50943
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",Chennai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167,154,39365,58752
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",Chennai,IT,INFORMATION TECHNOLOGY,170,160,34602,49755
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",Chennai,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,157,139,54193,81256
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",Chennai,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),152.5,132.5,60900,90778
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",Chennai,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,151,138,63147,83032
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,162,150.755,46839,63587
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",Chennai,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150.5,137,64290,84484
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",Chennai,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138,123.5,83114,104795
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",Chennai,IT,INFORMATION TECHNOLOGY,157,142,54061,76337
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",Chennai,SC,Computer Science and Engineering (Cyber Security),150,128.5,64436,97172
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",Chennai,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,179.5,161,21214,48326
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",Chennai,CS,COMPUTER SCIENCE AND ENGINEERING,187,175,11697,27527
